time
37.765186 ms
84.209264 ms
33.485429 ms
33.630491 ms
33.269796 ms
33.830224 ms
33.417748 ms
32.741049 ms
33.480409 ms
33.226156 ms
34.071677 ms
33.446069 ms
32.891251 ms
33.434299 ms
34.619534 ms
33.323827 ms
32.369935 ms
33.227886 ms
33.422268 ms
32.930412 ms
37.422181 ms
84.744133 ms
33.052734 ms
33.835703 ms
33.060844 ms
32.876502 ms
32.965382 ms
33.593221 ms
33.509269 ms
34.22801 ms
33.922914 ms
34.937748 ms
34.26034 ms
34.303229 ms
33.324067 ms
33.269956 ms
34.137108 ms
33.821584 ms
33.753313 ms
33.054735 ms
37.884007 ms
